grade,sub_grade_num,short_emp,emp_length_num,home_ownership,dti,purpose,payment_inc_ratio,delinq_2yrs,delinq_2yrs_zero,inq_last_6mths,last_delinq_none,last_major_derog_none,open_acc,pub_rec,pub_rec_zero,revol_util,bad_loans
C,0.6310099932128782,1,9,OWN,19.607063664125764,credit_card,7.463122365130831,0,0,1,1,1,6,0,1,65.45588009891479,0
B,0.7219048837805926,1,9,RENT,12.7407007268414,home_improvement,14.791659450138846,0,1,2,1,1,16,0,1,66.12839378324222,0
F,0.1689506795538414,0,5,OWN,25.6721815879001,small_business,11.7653875311648,0,0,4,1,1,7,0,0,90.31747095886392,1
A,0.3041824776285161,0,5,MORTGAGE,11.21796016461705,car,14.418849430063894,1,0,2,1,1,5,0,0,65.7605687103806,1
A,0.4322270754910422,0,5,RENT,26.05332132848517,car,14.595258947445869,0,0,3,1,1,12,0,1,17.49225433942768,0
B,0.797037902161355,1,0,RENT,10.460956654306642,medical,6.407334015652653,2,1,1,1,1,9,0,0,53.06822176985192,0
C,0.285099499382994,0,5,RENT,17.80665364628208,car,14.342206539981298,0,0,2,1,1,5,0,0,24.497729118473423,0
C,0.7737739375892186,0,5,MORTGAGE,18.519396045653632,small_business,14.32861182253836,2,0,2,1,1,5,1,1,44.991829055395016,1
C,0.1579210151196266,0,3,RENT,22.029058194119678,medical,3.493854702620747,0,1,2,1,1,14,1,1,8.455292121242852,0
F,0.8114075027006562,1,8,OWN,17.039264547572028,car,3.979655010381685,0,1,3,0,0,9,0,1,49.98753718260745,0
D,0.6225722971895418,0,2,OWN,7.368561514913178,home_improvement,12.289935549673398,0,0,3,1,1,6,0,0,37.79202763019237,0
F,0.20105280127149,0,6,MORTGAGE,28.100768922991275,small_business,10.92484657243439,0,0,1,1,1,7,1,0,16.502155151605603,1
B,0.2704691056165088,0,2,RENT,14.808963062711204,car,13.598390584491565,0,1,0,1,1,8,0,1,47.69463025198014,0
D,0.7142772515592568,0,5,MORTGAGE,5.002219967338569,small_business,14.643646661911909,1,1,2,1,1,7,0,1,37.91990967187037,1
A,0.5325148697565201,1,9,MORTGAGE,22.35790679166204,car,6.045073448985041,0,0,2,0,0,10,1,1,20.597962041452632,0
C,0.2271979409837318,0,8,MORTGAGE,29.452804707077146,credit_card,1.469806754456265,1,1,2,0,1,1,0,1,62.55153134740158,0
C,0.7319926674910793,0,8,RENT,25.17401971214428,medical,3.301754481418113,0,1,3,0,1,5,1,1,64.79166374374327,0
F,0.2370687714065076,1,1,OWN,22.792239143286054,small_business,4.994166112625226,0,0,0,1,1,10,0,1,0.0714639571748887,0
C,0.6303399944326668,0,7,RENT,34.99045347036499,small_business,12.19264150118063,1,1,2,0,1,10,0,1,64.51437479567132,1
E,0.8503627876578504,0,1,OWN,24.71553227942496,car,12.495334716066107,0,1,1,1,1,11,0,1,58.28163532454623,0
E,0.2604417553395758,0,6,RENT,11.918919792454908,small_business,4.6217487090722535,1,0,2,1,1,5,0,1,43.78675940417901,1
B,0.4058229479180729,0,4,OWN,5.745975494249847,credit_card,3.0501980377324904,1,1,3,0,1,11,0,1,68.53428772486181,1
D,0.659596827058815,1,1,OWN,34.45544777442478,car,8.673583804628446,0,1,1,1,1,6,0,1,63.48068847747825,0
C,0.7493680943139177,0,3,RENT,39.93240457357316,home_improvement,4.996806801848093,2,0,3,1,1,10,0,1,87.23629437762914,1
C,0.4403856555073465,0,10,OWN,19.66401073349304,credit_card,5.756790073441105,1,1,2,0,1,13,0,1,55.9670879049684,0
B,0.8686650298935846,1,1,MORTGAGE,19.55577100530402,medical,2.6041147861879805,0,0,6,1,1,7,0,1,90.56320310774862,0
D,0.826507477360742,1,6,RENT,36.16288457980003,small_business,6.641736398848088,0,1,3,0,1,8,0,0,84.99057272326257,1
A,0.4670444092245206,1,5,RENT,26.52236619210613,small_business,3.9167034079526575,0,1,4,1,1,9,1,1,76.18594481852881,0
A,0.9247859097140136,0,5,RENT,7.162432019277426,car,1.4606148440538225,0,1,4,1,1,11,0,0,58.79845535347107,0
A,0.2833497562082619,0,2,RENT,32.82988779460779,credit_card,4.110392151829185,0,0,3,1,1,8,0,1,3.0479159369805497,0
A,0.992843796505897,1,4,RENT,29.122804886641,credit_card,11.314138686327848,1,1,4,1,1,7,0,1,26.80914278587938,1
B,0.0790448491651724,1,6,MORTGAGE,24.80423684969676,home_improvement,4.502057198303578,0,1,1,0,1,2,1,1,32.542660164477574,0
C,0.94790334699451,0,6,MORTGAGE,23.27886300785296,small_business,2.582577266090731,0,1,3,1,1,9,0,1,42.34069774749578,0
A,0.5340606274458692,0,10,OWN,26.069073958253615,credit_card,9.357210650060718,0,1,3,1,1,13,0,0,12.717855278403167,0
B,0.0332855492634569,0,3,RENT,26.073547402244376,car,14.791478143995278,0,1,2,1,0,6,0,1,21.173982153346596,0
E,0.5236684443934813,0,10,RENT,5.332704153773907,small_business,14.770247698877768,1,1,0,1,1,9,0,1,35.640176379673804,1
A,0.1408334276530123,1,8,MORTGAGE,11.625660821114325,car,1.8626773353054944,1,1,0,1,1,5,0,1,41.07983626470906,0
E,0.4236028206575001,0,6,MORTGAGE,11.2018644920969,small_business,11.602094505925097,0,1,2,1,1,8,0,0,73.3285596577599,0
F,0.984136949729022,0,3,RENT,21.37530879910431,medical,11.29377963036035,0,0,0,1,1,9,0,0,34.005035394478455,0
A,0.6611137027544702,0,4,RENT,12.412489972761216,small_business,6.1431849126561,0,0,1,1,1,9,0,1,9.81308516508096,0
C,0.7284481286291625,0,6,RENT,7.209584927871855,home_improvement,14.366937704062211,1,1,0,1,1,4,0,1,65.10896799262004,1
F,0.8945790685619361,0,3,OWN,19.53988968997364,credit_card,9.49836405808583,0,1,5,1,1,8,0,1,76.75785988252734,0
C,0.8025511552461887,0,5,MORTGAGE,30.756950413329548,debt_consolidation,14.26733654828865,0,1,3,0,1,9,0,1,38.171014728912766,0
B,0.2924298660155637,0,6,MORTGAGE,5.289898777700489,home_improvement,5.062117027526872,0,1,3,1,1,8,0,1,40.47278483129557,0
B,0.5408803639866385,0,0,MORTGAGE,9.870354335709768,credit_card,10.465714793313223,1,1,2,0,0,13,0,1,45.71187179325528,0
B,0.8247979628725812,0,4,MORTGAGE,34.769874008565594,credit_card,4.739291382581901,0,1,2,1,1,7,0,1,42.97432475657303,0
C,0.6982077170390532,0,6,MORTGAGE,20.985215837661684,home_improvement,12.99702392409898,0,0,6,1,1,9,0,1,61.03224050191789,0
C,0.9125118877492172,0,6,MORTGAGE,6.093393996748077,credit_card,9.417064424567869,0,1,0,1,1,7,0,1,45.97444671262154,0
B,0.9893724792421944,0,8,OWN,24.258559996648767,small_business,6.163516171310389,1,1,2,1,1,16,0,1,72.29845194436112,1
D,0.888665326765384,1,6,MORTGAGE,14.277627053152944,credit_card,5.164848178963776,1,1,1,1,1,6,0,1,31.96794451469693,0
D,0.9312059107418468,0,6,RENT,14.305719703118656,home_improvement,9.44740629503155,0,1,5,0,0,7,0,1,70.93906325452622,0
A,0.8862957447513997,0,4,OWN,39.10294216486012,car,5.5532016132445,2,1,1,0,1,7,1,1,26.054321169346096,1
C,0.6869572439338124,0,5,OWN,6.051542365048462,debt_consolidation,3.405334803424411,0,1,3,1,1,8,0,0,72.30304549095271,0
A,0.8519054720360681,1,4,MORTGAGE,5.102411654578934,home_improvement,6.606382969569432,0,1,1,1,1,7,0,1,9.18320075688852,0
B,0.9013999412292332,0,3,RENT,15.949192646998428,car,6.880225667991878,0,0,1,1,1,8,0,1,49.13692962354958,0
C,0.6104837531986106,0,5,OWN,38.66503130015116,debt_consolidation,6.627691977080866,0,1,7,1,1,10,0,0,94.18355134619024,0
A,0.5796953228521461,0,1,RENT,28.55918423243192,home_improvement,8.858043492320006,1,0,2,1,0,4,0,1,34.235759112739416,0
B,0.8401466122409623,1,1,MORTGAGE,15.8328906979831,medical,14.55835322198569,0,1,3,1,1,9,0,1,93.3184720593809,0
B,0.8244958195242958,0,5,RENT,28.558859055268005,home_improvement,13.376550904868624,0,1,0,0,1,11,0,1,63.35211718564735,0
C,0.0034071480135987,0,0,RENT,38.26716536996035,credit_card,4.721284688790196,1,1,1,1,1,10,1,1,11.388700586687015,1
C,0.4922112192131709,0,9,MORTGAGE,27.517924122927145,small_business,7.7844915596106175,1,1,4,0,1,10,0,1,98.75628721849748,1
D,0.921908022804246,0,9,OWN,39.33040388374376,small_business,3.346817200449876,0,1,1,1,1,10,0,1,22.88300195875528,1
D,0.7668585334242644,0,2,RENT,18.680399763995887,debt_consolidation,14.318755683268533,1,0,2,0,1,13,0,1,99.7101347730278,1
B,0.9234760378183836,0,5,MORTGAGE,33.412370332223645,car,8.70436165944174,0,1,1,1,1,6,0,1,91.2494468788934,1
D,0.0632559394077761,1,3,OWN,9.081950396849008,medical,13.027603164159904,0,1,5,0,1,7,0,0,10.367108843717288,0
B,0.4255638233815285,0,6,MORTGAGE,25.375743663516985,home_improvement,5.691077918874901,0,0,3,1,1,10,0,1,6.595810107827216,0
D,0.3595608556074355,0,2,RENT,5.460979461908855,debt_consolidation,5.585437985102044,1,1,1,1,0,11,0,1,32.3348208909035,1
A,0.5652444436059021,0,2,MORTGAGE,14.67356944884892,small_business,5.195981036913907,1,1,1,1,1,10,0,1,49.71037545511682,1
A,0.1956089962521924,0,5,RENT,18.926960281529645,car,2.01354808043174,1,1,2,1,1,5,0,1,55.63170831255314,1
E,0.080255546397533,0,5,RENT,21.59051181176837,small_business,13.166335282869886,1,0,4,1,1,9,0,1,36.16180719980824,1
D,0.7238976936354435,0,5,RENT,16.018845546172464,debt_consolidation,10.867522738346269,0,1,1,1,1,6,0,1,84.05285249941588,0
C,0.2799974613949274,1,0,MORTGAGE,9.00845559737493,medical,3.5187709888159,0,0,0,1,1,6,0,1,4.062501959011755,0
D,0.6702261891948709,0,0,MORTGAGE,8.099903115934602,medical,8.303760987410175,1,1,2,0,1,8,2,0,85.34290966699658,1
D,0.3040994822564524,0,1,RENT,24.51970190674045,credit_card,7.796350226010482,0,1,0,0,1,9,0,1,52.92986925419938,0
F,0.2720441548304428,1,3,OWN,12.660294998947792,credit_card,1.7076514465783752,3,1,2,1,1,12,0,1,51.97986087081957,1
D,0.3189868801313675,0,6,RENT,13.07299888148746,home_improvement,6.673561868661135,2,0,2,0,1,7,0,1,69.0468867574601,0
B,0.6416242905617091,0,2,RENT,21.39444907908273,home_improvement,2.1536407642661715,1,1,2,1,1,9,0,1,6.204161065625091,0
C,0.5089597567142228,0,6,MORTGAGE,9.721355044309451,medical,14.11170018046382,0,0,1,1,1,9,0,1,2.9218517558755708,0
D,0.4425815393614052,0,2,MORTGAGE,35.373466814081475,small_business,8.212271425319784,1,1,1,1,1,7,0,1,60.39102102348154,1
B,0.9864148299569864,1,6,RENT,25.412873004206496,home_improvement,14.48279543081101,0,1,3,0,1,6,0,0,82.39534874969827,0
C,0.1939718029843123,1,0,MORTGAGE,26.96957439833015,small_business,12.82751611326246,0,1,2,1,1,10,1,1,82.29038191732026,1
E,0.6691422737011644,0,7,RENT,11.678287044949908,debt_consolidation,2.1352096932550224,0,1,0,1,0,10,0,1,82.35604356737163,0
D,0.9460021933390478,1,7,OWN,24.920554469896523,car,7.817337088929435,1,1,3,1,1,8,0,1,26.68961429699803,0
C,0.705677611843048,0,5,RENT,15.554843472565915,small_business,1.1545522243323605,1,0,0,1,1,8,0,1,99.77493969313863,1
D,0.7474400858851187,1,1,OWN,22.264865225949503,credit_card,10.016806330261268,0,1,1,1,1,13,0,1,56.07435062354605,0
D,0.955621379781356,0,6,MORTGAGE,11.002739949838402,car,7.520329913333135,2,1,3,1,1,7,1,1,16.182255628854314,0
C,0.7672446027190623,1,1,MORTGAGE,37.83232412199647,credit_card,1.474273349220108,1,1,2,0,1,8,0,1,47.13447626414814,1
D,0.3258355948449989,0,9,MORTGAGE,28.02006309741268,car,6.299415416911015,1,1,3,1,1,4,2,0,96.25578635990216,1
C,0.7157798280911503,0,7,MORTGAGE,37.66393903599988,credit_card,13.96498287641191,1,0,5,1,1,6,0,0,82.69542018671028,1
D,0.7334795952043417,0,5,OWN,16.188355305100202,medical,12.364865043042917,0,1,3,1,1,8,0,1,19.577704010751297,0
D,0.4106507849631794,0,2,RENT,38.218154702764494,small_business,3.1481710765869844,2,1,4,1,1,9,0,1,86.71013318863675,1
C,0.902743336295909,0,5,MORTGAGE,8.657334344629492,small_business,7.122110865601777,1,1,3,1,1,9,0,1,43.34680516188377,1
B,0.3680399722469953,0,5,RENT,35.2549585173339,debt_consolidation,14.660272143752191,1,0,1,1,0,3,0,1,23.415764592410422,1
B,0.5568151179693931,0,5,OWN,6.337612924594353,car,9.351707382172052,0,1,2,0,1,11,0,0,34.17860864189398,0
A,0.3528566852453914,1,9,OWN,37.64229315322199,debt_consolidation,14.499819525436749,0,0,3,1,1,6,0,1,71.37710421729916,0
E,0.1793585658077278,0,1,RENT,16.88483148171998,credit_card,3.337138391251667,0,1,4,1,1,7,0,1,35.5933165869588,0
A,0.5352354170962824,0,5,MORTGAGE,21.26761679402525,home_improvement,12.41632693446326,1,1,0,0,1,13,0,1,1.0251234811450072,0
C,0.9220926535723316,0,4,RENT,28.65008603739607,car,12.132029423157434,0,1,4,1,1,12,1,1,54.96044849676673,0
C,0.2390266972861017,1,0,MORTGAGE,29.35431705925689,home_improvement,2.655355572405753,1,1,1,1,1,12,0,1,17.6795891638583,1
A,0.1370598412375612,0,6,MORTGAGE,37.59603738436061,home_improvement,6.0585242042013085,0,1,2,1,1,6,0,1,40.66991019686618,0
D,0.3620375548677684,0,6,RENT,21.718859872035907,debt_consolidation,7.767660148069953,0,1,3,1,0,9,0,1,4.359887884183323,0
B,0.1171739449878659,0,6,RENT,33.53039576012332,credit_card,3.090283890557646,1,0,1,1,1,12,0,1,78.00391575235629,1
D,0.6289473780507627,0,3,RENT,20.6613910592518,medical,12.81992110427063,1,1,4,1,1,9,0,1,85.11094341184301,1
D,0.3291156028531251,1,8,RENT,16.08340455392714,small_business,1.2325499937518325,1,0,0,1,1,5,0,0,70.2670039474823,1
C,0.8862613845298132,0,2,RENT,11.691713454363777,car,2.3001148500874558,0,1,1,1,1,8,0,1,33.6385058335413,0
C,0.0435965497349237,0,2,RENT,35.28990601830142,medical,4.750340676721514,1,0,4,1,1,4,0,1,96.09369467809596,1
D,0.943629212494343,1,8,RENT,27.26626857728744,home_improvement,3.175689776750789,1,0,3,1,1,8,0,1,35.916165350292,1
C,0.2716968934176729,0,0,OWN,32.94756441191845,debt_consolidation,4.476788654800263,0,1,3,1,1,7,0,1,83.77867458633631,1
D,0.1659420933213837,1,9,OWN,5.926219980500248,credit_card,13.690926131187055,0,0,3,1,1,6,0,1,48.03556315877705,0
C,0.3389175621766607,0,2,RENT,18.3624362798079,credit_card,13.24650230066415,0,1,1,1,1,13,0,0,54.75957642270031,0
B,0.6498176512965053,0,2,OWN,31.575935276908712,home_improvement,13.553016042692873,3,1,1,1,1,3,0,0,53.649931350149686,1
D,0.2016299991855972,1,2,RENT,7.087285444435929,small_business,9.165109019135333,0,1,1,1,1,9,0,1,20.811159903726328,0
D,0.8982696496338443,0,1,MORTGAGE,33.02534339276728,car,8.332421385563151,0,1,2,0,1,7,0,1,21.37341494036141,0
C,0.0810749161472987,1,4,RENT,13.621134634460669,car,3.514563528245864,1,0,2,0,1,14,0,1,80.5820597608077,1
C,0.6368942053843819,0,6,MORTGAGE,20.967310322351164,medical,11.887384070340437,0,1,4,1,1,10,0,0,9.832036945190836,0
E,0.3608130745032265,0,6,RENT,28.03068549355887,debt_consolidation,9.120586073479204,0,1,2,1,1,13,0,1,33.874296086031244,0
C,0.2995228073036318,0,3,RENT,22.838861530537187,home_improvement,14.194376984755747,1,1,4,1,1,6,0,1,24.51610703224807,1
E,0.1675934194748596,0,6,RENT,28.359383615745514,small_business,2.8902558353736776,0,1,2,1,1,11,0,1,92.1465522808083,0
B,0.5256379181396,1,4,RENT,39.592572125493184,debt_consolidation,3.177917376854603,0,0,2,1,1,12,1,1,5.17586869086637,0
A,0.5357377959794937,1,8,RENT,14.11426150332457,small_business,8.661786553510295,1,1,3,1,1,9,0,1,20.52121076280945,1
E,0.0302715843694175,0,8,MORTGAGE,10.054493094198977,credit_card,4.514591634488134,1,0,3,1,1,9,0,1,72.45001521414977,1
C,0.5876844151252838,1,6,OWN,36.28292418682263,debt_consolidation,9.82531722340081,1,1,3,0,1,7,1,0,54.8796292916391,1
F,0.3434442832940099,0,5,RENT,29.80370703120323,car,6.9391038057395065,0,1,1,1,1,14,0,1,74.08508089663292,0
D,0.8103031373334708,0,0,RENT,18.834925317517985,car,1.806758954441382,3,0,2,1,1,9,0,1,44.28889190668546,1
E,0.2148711738491345,0,3,RENT,31.744390743206345,car,9.77241231644305,0,0,4,1,1,4,0,0,35.08976096779841,0
D,0.7025188497298616,0,8,MORTGAGE,16.80320834515931,medical,11.527261147121948,0,0,0,1,1,3,0,1,59.93748178647215,0
E,0.7470862093948251,0,6,OWN,23.519181376891048,car,10.54211002036268,1,0,3,0,1,11,0,0,23.343401176021985,0
C,0.6360018039889606,0,3,RENT,31.746092862684225,car,1.9825414208920888,0,1,1,0,1,7,1,0,46.46150847198933,0
B,0.9719056826516704,0,4,MORTGAGE,30.09299766142373,car,4.006025364946648,0,1,3,1,1,8,1,0,99.04111847107283,1
B,0.863153706707562,0,0,OWN,22.60300471971616,credit_card,6.403475483478097,0,1,4,0,1,7,1,0,61.18436197846249,0
C,0.7003063538838071,0,7,MORTGAGE,26.437258226335203,car,3.0446181804667622,0,1,0,1,1,11,0,1,89.96976965091288,0
E,0.5524594376187342,0,6,OWN,27.04603438463873,medical,11.465495760148665,1,1,3,0,1,11,0,1,70.15543631465447,1
A,0.9460209608044516,0,2,RENT,10.998222535773868,debt_consolidation,5.591494169110765,0,1,1,0,1,9,0,1,31.436489161305616,0
E,0.8786876987869617,1,6,RENT,13.232592926695594,medical,13.51093224959156,0,1,2,0,1,9,1,1,38.3662491679321,0
D,0.0966976595348054,1,9,MORTGAGE,10.379391191950518,credit_card,9.872243809452202,0,1,2,0,1,2,0,0,85.8163033439595,0
D,0.938874602019648,1,1,RENT,28.322027614418342,medical,2.3173396120966325,0,0,1,0,1,4,0,1,24.13005062755333,0
B,0.287937748171415,0,9,MORTGAGE,17.97342400226292,car,8.8208663328058,0,1,5,1,1,8,0,0,90.70907393018862,0
E,0.3239391201607158,0,9,RENT,22.3339991796221,car,14.346545248836566,1,1,3,1,1,5,0,1,34.87781740120587,0
C,0.1690922220551249,0,9,RENT,7.480282107291475,home_improvement,5.828096996266071,0,1,2,1,1,9,0,1,87.95512959673893,0
C,0.4349857586757308,0,0,MORTGAGE,33.188800306379484,home_improvement,8.25057791020579,1,0,2,1,1,9,0,1,31.800490941548432,1
B,0.0593172891989582,0,6,RENT,8.939141894214146,credit_card,9.517334639684668,2,1,1,1,1,8,0,1,26.59111715795004,1
A,0.5957615063135336,0,3,MORTGAGE,6.854336214549918,small_business,4.456157513858174,0,1,4,1,0,3,0,1,66.16095545534448,0
C,0.8677132410449381,0,7,MORTGAGE,19.513756519652777,medical,1.3032905348581325,0,1,0,1,0,12,0,1,15.001848304025344,0
A,0.7787221619868242,0,5,RENT,23.11258375183586,credit_card,14.368460029824032,5,1,0,1,1,6,0,1,64.57587657684537,1
D,0.2976611347753647,0,9,OWN,30.346542929502853,home_improvement,3.772306278808016,1,1,5,1,1,9,1,0,56.118553533143455,1
E,0.991162726704325,0,4,MORTGAGE,39.04782880307458,debt_consolidation,4.520158112872811,0,1,1,0,1,11,0,1,68.4000565611567,0
C,0.6063617716215665,0,9,RENT,29.24824383255176,credit_card,10.720074167923592,0,0,1,0,0,3,0,1,23.349098620958152,0
B,0.3921278549867882,0,6,MORTGAGE,34.24053538426689,car,12.404633055546505,1,0,3,1,1,10,1,1,15.6879292924744,1
C,0.6799530244213223,0,7,OWN,11.245730826042228,debt_consolidation,12.582843106690229,0,0,4,0,1,4,0,1,51.27065623207303,0
E,0.90933901105127,1,6,RENT,21.16995567483684,medical,14.347002077566817,0,1,4,1,1,7,0,1,53.54323061540224,0
D,0.616838376784242,0,10,MORTGAGE,21.14110265030334,car,10.833458550381511,1,1,4,1,1,6,0,1,67.02244647538298,1
C,0.1504113790426128,0,6,RENT,6.570104772917063,home_improvement,2.551583569236835,0,0,1,1,1,10,0,1,36.79597685898665,0
E,0.6395326274641582,0,10,OWN,32.14176550998789,debt_consolidation,13.736191165084406,1,1,0,1,1,5,0,0,99.42483736150812,1
C,0.6337884195450022,0,6,RENT,15.332199548424803,car,7.420222370851127,1,0,2,1,1,7,0,1,50.41233899506895,1
C,0.6254968371167041,0,2,RENT,38.525513751041295,car,3.6140098052345113,0,1,3,1,1,6,0,1,40.02278685666304,0
C,0.8191989839804829,0,2,OWN,22.185873595948166,home_improvement,10.83434218640802,1,0,2,1,1,6,0,1,88.35781767842559,1
B,0.0155952760789119,0,3,MORTGAGE,17.984728432712203,credit_card,7.021143116606233,0,0,0,1,1,7,0,1,76.30781825848209,0
C,0.2056294755322812,0,5,OWN,35.85266358791169,car,9.400403199401945,2,0,1,1,1,12,0,0,93.0884177628163,1
D,0.9347124760528316,0,8,MORTGAGE,8.16711788138798,home_improvement,4.279886261010624,0,1,2,1,1,8,0,1,40.62335356467731,0
D,0.7306584265849905,1,4,MORTGAGE,16.496431040061136,debt_consolidation,3.966216072705111,1,0,1,1,1,9,1,1,61.951789323298335,0
C,0.6942771170796391,1,2,OWN,36.67906395712329,car,10.032742390637749,0,1,2,1,1,10,0,1,48.27367442451964,0
B,0.196662277789152,0,9,OWN,26.946371332517067,small_business,2.153623578025333,0,1,2,1,1,7,0,1,30.117751254912363,0
D,0.860989844140917,0,2,MORTGAGE,25.11276619861745,home_improvement,10.855372282605646,0,0,1,0,1,9,1,1,78.91347868749482,0
G,0.2978500112861028,0,4,MORTGAGE,27.848521840731483,car,2.334345794807189,2,0,3,0,1,8,0,1,47.572488623741926,1
D,0.8529358290642074,0,8,RENT,35.82954985717032,home_improvement,9.524588914837793,1,1,4,1,1,9,0,1,59.02009862967693,1
E,0.2902517209783012,1,3,RENT,12.02745592472353,home_improvement,12.7242896514139,0,1,4,1,1,5,0,1,27.67377279141211,0
D,0.5394265145762364,0,10,MORTGAGE,20.870826461481368,car,9.386243508198817,0,0,1,1,1,13,0,1,89.30628138875288,0
C,0.6411299672325116,0,9,MORTGAGE,22.36014165858638,credit_card,3.857469001433527,0,1,3,1,1,8,0,1,86.97943959959477,0
D,0.4585536411498299,1,0,MORTGAGE,24.63530045285915,small_business,11.70968365409484,1,1,4,1,1,7,0,1,16.035149900074984,1
A,0.8448354530157588,0,6,MORTGAGE,11.76330940048697,medical,7.210268364147494,2,1,3,1,1,9,0,1,45.42700865303283,0
C,0.8025582473473418,1,7,RENT,37.99443259499149,credit_card,7.421083113791278,1,1,0,1,1,7,2,1,66.26345090171985,1
B,0.8335087039286978,0,4,RENT,21.523927083182294,small_business,10.104237465710868,0,1,3,1,1,7,1,1,87.67049567800474,0
D,0.081953023320644,1,9,MORTGAGE,38.10289211158103,home_improvement,7.20845781933191,2,1,2,0,1,7,0,0,74.97183728611748,1
E,0.3627366479724836,0,5,RENT,25.73883527554808,car,4.463124098604012,0,1,3,1,1,8,1,1,18.11564933557259,0
C,0.9361173753862044,1,10,MORTGAGE,32.24589394371377,small_business,14.14629369426419,0,1,0,1,1,3,1,1,62.70646829089444,1
A,0.8224615666158679,1,4,MORTGAGE,26.154155189127355,medical,13.354237899301731,0,1,0,1,1,7,0,0,61.57382061730895,0
D,0.743340179781032,0,5,OWN,16.01542104460573,debt_consolidation,13.614036699829285,2,1,0,1,1,6,1,1,98.33574973331798,1
C,0.3559248912001126,0,5,RENT,20.778076677382668,debt_consolidation,7.10242198078284,1,1,0,0,1,12,0,1,5.371392025931998,0
C,0.288829020593538,0,5,MORTGAGE,33.76060509035659,small_business,6.324222078667859,0,1,5,1,1,8,0,1,19.1249481215216,0
D,0.3701346923161585,1,5,OWN,22.74336707462606,credit_card,7.585252629536111,1,0,1,0,1,4,0,1,96.39519497535868,1
D,0.7860255434014742,1,4,MORTGAGE,7.390502992680549,home_improvement,13.497674555768937,1,1,2,1,1,10,0,0,54.328932011365694,1
D,0.7545936292466835,1,2,MORTGAGE,24.431896010543795,small_business,1.203688884103349,1,1,1,1,1,4,0,1,0.3958484079704227,0
